id_str,score,place_typefull_nametext,,,extended_tweet,re_tweet,,,
1.0581E+18,1,,,"Accordding to @TTech_News, analysts from @WellsFargo have increased the odds that a proposed merger between… https://t.co/r3zVV4U61l","Accordding to @TTech_News, analysts from @WellsFargo have increased the odds that a proposed merger between @TMobile and @Sprint will happen https://t.co/pEhAVqnaXC",,,,
1.0581E+18,2,,,@sprintcare what’s wrong with my phone? :((( https://t.co/QcFrxqVgsx,,,,,
1.0581E+18,1,city,"Manhattan Beach, CA",@sprintcare Inconvenience is an understatement. It was Halloween and my children almost couldn’t trick or treat bec… https://t.co/nGNdE0vGVN,@sprintcare Inconvenience is an understatement. It was Halloween and my children almost couldn’t trick or treat because I require they call to check in every 20 minutes. I appreciate the apology but it was bad and the in store sprint reps had no idea of what to do.,,,,
1.0581E+18,1,,,"You can't say no to this LG V40 ThinQ deal on Sprint, just $10/month - PocketNow (press release) (blog) #retail… https://t.co/5aAjw0xTdF","You can't say no to this LG V40 ThinQ deal on Sprint, just $10/month - PocketNow (press release) (blog) #retail #management #leadership #wireless #mobile #smartphone @sprint @MarketSourceInc @LGUSAMobile @MarkDoornbosch  https://t.co/EJUKrJWvXw https://t.co/8uNWV43ABY",,,,
1.0581E+18,2,,,@sprintcare I can receive and make calls but I can’t hear the person on the other line,,,,,
1.0581E+18,1,,,@sprint awful company do not get sprint,,,,,
1.0581E+18,2,,,@sprintcare i'm am very upset,,,,,
1.0581E+18,1,,,"RT @MichelCombes: As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdoor sma…",,"As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdo… https://t.co/G2ROAKXxaL",,,
1.0581E+18,1,,,"RT @MichelCombes: As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdoor sma…",,"As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdo… https://t.co/G2ROAKXxaL",,,
1.0581E+18,1,,,"RT @MichelCombes: As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdoor sma…",,"As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdo… https://t.co/G2ROAKXxaL",,,
1.0581E+18,1,,,"RT @MichelCombes: As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdoor sma…",,"As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdo… https://t.co/G2ROAKXxaL",,,
1.0581E+18,1,,,"RT @MichelCombes: As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdoor sma…",,"As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdo… https://t.co/G2ROAKXxaL",,,
1.0581E+18,2,,,@sprint any update?,,,,,
1.0581E+18,1,,,AHHHH I am just so done.  I cannot wait for this @sprint lease to be up so I can leave. https://t.co/qAjS1GFBKv,,,,,
1.0581E+18,1,,,@sprint I’m so tired of having my calls drop on very important calls in my home. Ridiculous!!!!,,,,,
1.0581E+18,1,,,"@sprintcare will there be compensation for the outage? I was with out service for many important hours, this should not happen",,,,,
1.0581E+18,1,,,@SprintPartnerUp in the house at Quebec! May or may not have gotten one upped by the birthday flowers. @sprint… https://t.co/FNtDatAcr5,@SprintPartnerUp in the house at Quebec! May or may not have gotten one upped by the birthday flowers. @sprint @dwhita01 @keelyjoy @DMA_SOM_SPV https://t.co/u7ciYSAp64,,,,
1.0581E+18,2,,,@sprintcare I’m drawing close to not having patients,,,,,
1.0581E+18,2,,,RT @__SeannK: If @sprint was a person https://t.co/ffZmEdJpo3,,If @sprint was a person https://t.co/ffZmEdJpo3,,,
1.0581E+18,2,,,@sprintcare Okay. Thanks Sprint!,,,,,
1.0581E+18,1,,,"@sprintcare I’ve tried that twice, still 1x",,,,,
1.0581E+18,2,,,@sprintcare Almost 58 minutes now,,,,,
1.0581E+18,1,,,@sprintcare I have to force LTE just to text or call after going into airplane mode,,,,,
1.0581E+18,1,,,Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,,,,
1.0581E+18,1,,,@sprintcare Okay don’t have any information when I cancel my service either keep that same energy 🤗,,,,,
1.0581E+18,1,,,SMDH HAVE HAD A BUSINESS ACCOUNT WITH @sprint FOR OVER 16 YEARS DATING BACK TO THE #NEXTEL DAYS &amp; ALL THOUGH I GOT… https://t.co/NOpkvPXEyq,"SMDH HAVE HAD A BUSINESS ACCOUNT WITH @sprint FOR OVER 16 YEARS DATING BACK TO THE #NEXTEL DAYS &amp; ALL THOUGH I GOT LOVE FOR THEM... WHEN I HAVE ISSUES THEY NEVER GET RESOLVED ON TIME!

STILL WAITING FOR A CALL BACK FROM WELL OVER A WEEK NOW.
BUT THEY WANT THEIR MONEY ON-TIME!🤦🏾‍♂️💆🏾‍♂️",,,,
1.0581E+18,1,,,@sprintcare I was out of service for nearly 5 hours,,,,,
1.0581E+18,1,,,RT @wildwunzradio: Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,,
1.0581E+18,1,,,RT @wildwunzradio: Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,,
1.0581E+18,1,,,"@sprintcare @MichelCombes I'm at work right now and can't take a phone call (also, you'd probably have a hard time… https://t.co/Tr8GmjQtUT","@sprintcare @MichelCombes I'm at work right now and can't take a phone call (also, you'd probably have a hard time hearing me, my signal is so bad!) I sent my email address!",,,,
1.0581E+18,1,,,Hey friends! You have got to check out @Sprint. Our LTE Advanced Network is now up to 2x faster than before and you… https://t.co/WxjQHcT73d,Hey friends! You have got to check out @Sprint. Our LTE Advanced Network is now up to 2x faster than before and you can save nearly $1000 in the first year over Verizon and AT&amp;T. What could YOU do with all that money? #SprintEmployee #NotoriousNorthwest #SprintFam @suehyun_chung https://t.co/a113PiXEd6,,,,
1.0581E+18,1,,,RT @wildwunzradio: Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,,
1.0581E+18,1,,,RT @wildwunzradio: Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,Who else is dealing with #fraudulent @sprint employees adding lines to their account with your consent.......?,,,
1.0581E+18,2,,,@sprintcare 1 hour 2 minutes now,,,,,
1.0581E+18,2,,,@sprint thanks for not updating your service. Made me an hour late today because the servers thinks its time change already.,,,,,
1.0581E+18,1,,,DEAR @sprint I NEED A DISCOUNT ON MY BILL YOU NIGGAS ARE PLAYING TF OUTTA CRAZY WITH THIS ISSUE RIGHT NOW!,,,,,
1.0581E+18,1,,,"RT @MichelCombes: Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https…",,"Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https://t.co/XmsmAuE04T",,,
1.0581E+18,1,,,"RT @MichelCombes: Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https…",,"Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https://t.co/XmsmAuE04T",,,
1.0581E+18,1,,,"RT @MichelCombes: Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https…",,"Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https://t.co/XmsmAuE04T",,,
1.0581E+18,1,,,"RT @MichelCombes: Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https…",,"Follow me, @Sprint’s CEO, to see how @Sprint’s #BrighterFutureForAll is more than just a hashtag - it’s our mantra! https://t.co/XmsmAuE04T",,,
1.0581E+18,1,,,"@sprintcare Been a customer for almost 20 years, this might be the last straw!",,,,,
1.0581E+18,1,,,Like real shit I’m tired of @sprintcare @sprint like get it together seriously,,,,,
1.0581E+18,2,,,@sprintcare @MichelCombes Sent,,,,,
1.0581E+18,2,,,@sprintcare Dm sent,,,,,
1.0581E+18,2,,,@sprintcare 1 hour 9 minutes now,,,,,
1.0581E+18,1,,,@sprintcare YES... MY BILL IS COMPLETELY OUT OF WHACK AND I CALLED IN ABOUT IT... AND THE REP WAS GOING OVER THINGS… https://t.co/V4jbP6XVFj,@sprintcare YES... MY BILL IS COMPLETELY OUT OF WHACK AND I CALLED IN ABOUT IT... AND THE REP WAS GOING OVER THINGS WITH A MANAGER AND I WAS SUPPOSED TO GET A CALL THE NEXT DAY... AND IT HAS BEEN OVER A WEEK NOW... AND IT IS VERY DISAPPOINTING... AND THIS IS THE 5TH TIME I CALLED ABOUT THIS,,,,
1.0581E+18,1,,,@sprint I been with sprint since April and why do I have to wait until next April to get this type of offer. You do… https://t.co/o0kZ3HO5Er,@sprint I been with sprint since April and why do I have to wait until next April to get this type of offer. You do realize when new phones arrive old ones slow down,,,,
1.0581E+18,1,,,Don’t even waste your time contacting @sprint @sprintcare about you not being able to call/receive calls for over 2… https://t.co/emsKtkbGtl,Don’t even waste your time contacting @sprint @sprintcare about you not being able to call/receive calls for over 24 hours because $5-$10 is all you’re gonna get🤦🏽‍♀️ @verizon what’s good? Lol https://t.co/gVqSXULYUs,,,,
1.0581E+18,1,,,Yes @sprint is showing a increase considering the money  saved from not updating device APN settings regularly caus… https://t.co/RXN7PYfmzU,Yes @sprint is showing a increase considering the money  saved from not updating device APN settings regularly causing another bonus savings from low data usage since devices have incorrect APN &amp; basically throttles everyone high priced unlimited plan #cheatingisokif ur @sprint,,,,
1.0581E+18,1,,,RT @dflores_93: I can’t make or receive calls @sprint  it’s been 5 hours wtff!!!!!,,I can’t make or receive calls @sprint  it’s been 5 hours wtff!!!!!,,,
1.0581E+18,1,,,@sprintcare You don’t understand???? I lost personal time off plus had someone’s else cc information added to my ac… https://t.co/DkBBsnzS0E,@sprintcare You don’t understand???? I lost personal time off plus had someone’s else cc information added to my account because someone didn’t pay attention and all you think it’s worth is $15 1 time credit???!!!!,,,,
1.0581E+18,1,,,@sprintcare @Diana_Sue @sprintcare issues are also iPhone to android and vice versa can’t text or send photos. No calls allowed either.,,,,,
1.0581E+18,1,,,"@sprint this is how long I been hold when asking for a supervisor ! This is why I want to leave you giluys , they l… https://t.co/LUzoDFMQgm","@sprint this is how long I been hold when asking for a supervisor ! This is why I want to leave you giluys , they lie , hang up on you and act like the call was dropped and are just rude! https://t.co/2YQUwo66Fq",,,,
1.0581E+18,2,,,After 10+ years of service it’s about time to finally leave @sprint. Time for a change,,,,,
1.0581E+18,1,,,"@sprint would you know they just hung up on , 🤦‍♀️",,,,,
1.0581E+18,1,city,"Queens, NY",Hey @sprint after being a client for 6 years now because I know you don’t have any @sprintcare; I decided to get ou… https://t.co/wQqOSYzJ7h,Hey @sprint after being a client for 6 years now because I know you don’t have any @sprintcare; I decided to get out of this horrible RELATIONSHIP &amp; join a REAL TEAM! I’m now with @TMobile! They actually CARE about their CLIENTs!,,,,
1.0581E+18,1,,,@sprintcare I have been a customer for a year. I’m looking to trade in my iPhone for my upgrade and I’m being told… https://t.co/CCo9u3w4tc,@sprintcare I have been a customer for a year. I’m looking to trade in my iPhone for my upgrade and I’m being told I’m gonna have to pay a down payment when I was told prior that because I had iPhone forever I would not.Too many mixed signals. I want my upgrade and I want to continue service,,,,
1.0581E+18,2,,,@sprintcare Im in Cincinnati https://t.co/7Akt2ndR1W,,,,,
1.0581E+18,1,,,@sprintcare Waste of time massaging you'll didnt get any help at all worst cell phone company in the world...,,,,,
1.0581E+18,1,,,Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch… https://t.co/Sgfox3DSYj,Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch #NorthtownMall #BITW,,,,
1.0581E+18,2,,,@sprint https://t.co/2kIeoKaYXD,,,,,
1.0581E+18,3,,,@sprintcare Ok thank you.,,,,,
1.0581E+18,1,,,"@sprintcare Mine is still not working. Been out completely all day, and intermittently in and out since Monday. Alr… https://t.co/zXcpeO2gIw","@sprintcare Mine is still not working. Been out completely all day, and intermittently in and out since Monday. Already have rebooted my phone and all other forms of troubleshooting. LaGrange, IL.",,,,
1.0581E+18,1,,,@sprintcare Oh yea I sure will,,,,,
1.0581E+18,2,,,"@verizon @VerizonSupport Thanks For Being An Awesome Company With Great Reception,And Treating People Disabled Like… https://t.co/mU08kvNSbQ","@verizon @VerizonSupport Thanks For Being An Awesome Company With Great Reception,And Treating People Disabled Like Myself Like Family!! I Suggest Everyone Switch Now And Become Family 👪!!💯 @TMobile @sprint @ATT",,,,
1.05811E+18,1,,,RT @KioskSprint: Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch #NorthtownMall #B…,,Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch… https://t.co/Sgfox3DSYj,,,
1.05811E+18,1,,,RT @KioskSprint: Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch #NorthtownMall #B…,,Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch… https://t.co/Sgfox3DSYj,,,
1.05811E+18,1,,,@MichelCombes @sprint Looks like a scene from a Jerry Lewis movie,,,,,
1.05811E+18,2,,,@sprintcare I have been a loyal customer for almost 17 years. You made an agreement for me to stay even though my s… https://t.co/NyOPPt4q9K,@sprintcare I have been a loyal customer for almost 17 years. You made an agreement for me to stay even though my service is horrible now you try to backstop the agreement. Why should I not go to Verizon wireless,,,,
1.05811E+18,1,,,@rmillss @sprint I'm going through the same thing!!!,,,,,
1.05811E+18,1,,,@Kilo_Loco @ATT @sprint Wel considering ur now a new client of sprint as the owner of the acct are the authorized u… https://t.co/Z6yZtPvJgK,@Kilo_Loco @ATT @sprint Wel considering ur now a new client of sprint as the owner of the acct are the authorized user. If u aren’t an authorized user of an account u could have anyone on an account go buck wild and make whatever changes they could. Just protecting the owners of the account.,,,,
1.05811E+18,3,,,RT @JamesLeeWC: Great seeing a great Ol’School #BoostNation friendly face from #Chitown 🛩 #KC! Now-&gt; Directors in the @Sprint role kicking…,,Great seeing a great Ol’School #BoostNation friendly face from #Chitown 🛩 #KC! Now-&gt; Directors in the @Sprint role… https://t.co/gaUWtMuEAn,,,
1.05811E+18,3,,,"@JamesLeeWC @sprint @tracySprint It was great seeing you James! Keep up the great work, be yourself, and keep kicking @ss!",,,,,
1.05811E+18,1,,,Got in a car accident yesterday &amp; needed my phone (obviously) to call my bf because I was freaking out. But thanks… https://t.co/51SQ5egGeo,Got in a car accident yesterday &amp; needed my phone (obviously) to call my bf because I was freaking out. But thanks to @sprint service I was not available to communicate w/ anyone! #disappointing #switching,,,,
1.05811E+18,1,,,RT @Kjerstina_Ellis: Josh at the @Sprint store on Craig Rd in Las Vegas is excited about another #PartnerUp announcement. Find out tomorrow…,,Josh at the @Sprint store on Craig Rd in Las Vegas is excited about another #PartnerUp announcement. Find out tomor… https://t.co/ZdsPYxvYi9,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05811E+18,1,,,"RT @MichelCombes: For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue. ⬆️ 📈…",,"For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue.… https://t.co/uhOgBHSymc",,,
1.05811E+18,1,,,"RT @MichelCombes: For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue. ⬆️ 📈…",,"For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue.… https://t.co/uhOgBHSymc",,,
1.05811E+18,1,,,"RT @MichelCombes: For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue. ⬆️ 📈…",,"For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue.… https://t.co/uhOgBHSymc",,,
1.05811E+18,1,,,"RT @MichelCombes: For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue. ⬆️ 📈…",,"For the first time in nearly 5️⃣ years, @Sprint is reporting a year-over-year INCREASE in wireless service revenue.… https://t.co/uhOgBHSymc",,,
1.05811E+18,1,,,RT @JediMomHeather: Hey friends! You have got to check out @Sprint. Our LTE Advanced Network is now up to 2x faster than before and you can…,,Hey friends! You have got to check out @Sprint. Our LTE Advanced Network is now up to 2x faster than before and you… https://t.co/WxjQHcT73d,,,
1.05811E+18,1,,,RT @KioskSprint: Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch #NorthtownMall #B…,,Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch… https://t.co/Sgfox3DSYj,,,
1.05811E+18,1,,,RT @KioskSprint: Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch #NorthtownMall #B…,,Couldn’t have a better group of gentleman help you with your wireless needs!  #JoinSprint #MakeTheSwitch… https://t.co/Sgfox3DSYj,,,
1.05811E+18,3,,,@sprintcare @MichelCombes AT&amp;T it is.  Go fuck yourself Sprint!,,,,,
1.05811E+18,1,,,"Level of signal awesomeness of @sprint in Austin, TX. https://t.co/hekzyIOyAX",,,,,
1.05811E+18,1,,,"Thank you Almaraz Law Firm, @BertOgdenSubaru, @jasonsdeli, and @sprint for sponsoring the 2018 Step Up for Down Syn… https://t.co/4Hi27CU2FB","Thank you Almaraz Law Firm, @BertOgdenSubaru, @jasonsdeli, and @sprint for sponsoring the 2018 Step Up for Down Syndrome Awareness Walk! We appreciate your support! https://t.co/RrKKCnVdyA",,,,
1.05811E+18,1,,,Ugh I hate @sprint service I need to look into switching this is frustrating me all my coworkers are always on thei… https://t.co/xoC3H4Ymh0,Ugh I hate @sprint service I need to look into switching this is frustrating me all my coworkers are always on their phone and I can’t even load one thing 😤🤬🤬🤬🤬,,,,
1.05811E+18,2,,,@MichelCombes @sprint Only if you follow back,,,,,
1.05811E+18,2,,,@sam_dls9 @sprint “I get signal in three places”,,,,,
1.05811E+18,1,,,@sprintcare The service is horrible for the amount of money I pay each month.,,,,,
1.05811E+18,2,,,"While @TMobile and @sprint continue to make vague promises that the merger will create jobs, research and statement… https://t.co/xSexxMG2QK","While @TMobile and @sprint continue to make vague promises that the merger will create jobs, research and statements from John Legere tell a different story. Legere admits that 11,200 jobs will be lost. --&gt; https://t.co/Tmx6vDpJfY https://t.co/8JfZw2zLdp",,,,
1.05811E+18,1,,,@sprintcare I can’t make outgoing calls every time I tried to their is a busy signal no matter who I call,,,,,
1.05811E+18,1,,,@sprintcare I've called twice trying to get somethings taken care of and no result,,,,,
1.05811E+18,2,,,@MichelCombes @sprint Worst service ever,,,,,
1.05811E+18,1,,,@JohnLegere @sprint @TMobile NO. I'm against this. I don't want antenna bars planted on my and neighbors yards for… https://t.co/InJeBkhKIu,"@JohnLegere @sprint @TMobile NO. I'm against this. I don't want antenna bars planted on my and neighbors yards for this to work. Besides, it's just going to make it easier for you to track/spy on us.",,,,
1.05811E+18,1,,,Does your family’s plans for Thanksgiving? Why not join us for the 29th Annual Thanksgiving Day 5K &amp; Family Stroll… https://t.co/6s4Of79PxY,"Does your family’s plans for Thanksgiving? Why not join us for the 29th Annual Thanksgiving Day 5K &amp; Family Stroll presented by @sprint on November 22! All participants will receive a comfortable long sleeved tri-blend shirt &amp; a finishers apron!

https://t.co/RYrKjPDX2B https://t.co/LzRxm5qCVf",,,,
1.05811E+18,1,,,@sprintcare @MichelCombes No...I’m done. No one can do anything without wasting more HOURS of my time. No one can p… https://t.co/TTuRF8K6Ri,@sprintcare @MichelCombes No...I’m done. No one can do anything without wasting more HOURS of my time. No one can pay attention to details...we’ll be leaving sprint after more than 10 years. Done.,,,,
1.05811E+18,3,,,@sprintcare @MichelCombes But I will continue to refer my friends and family elsewhere and slam Sprjnt at every opportunity.,,,,,
1.05811E+18,1,,,@sprint your customer service is a crap when they can’t understand you!!!!! Stop outsourcing FawkkkkAll I want is m… https://t.co/hh34XSvYfp,@sprint your customer service is a crap when they can’t understand you!!!!! Stop outsourcing FawkkkkAll I want is my damn phone to make a call isn’t that what phones do?? Basic shit bruh,,,,
1.05811E+18,2,,,@sprintcare It was better today. Gonna see how long it last. I will contact if it happens again. Thanks,,,,,
1.05811E+18,1,,,"RT @TmobileWorkers: While @TMobile and @sprint continue to make vague promises that the merger will create jobs, research and statements fr…",,"While @TMobile and @sprint continue to make vague promises that the merger will create jobs, research and statement… https://t.co/xSexxMG2QK",,,
1.05811E+18,1,,,Y’all like pimps bring you the money with nothing in return @Sprint,,,,,
1.05811E+18,1,,,@sprint you are a couple hours away from losing a customer of 19 years unless you do something big to keep me as a… https://t.co/LD79KTgSPM,@sprint you are a couple hours away from losing a customer of 19 years unless you do something big to keep me as a client. @sprintcare @sprintnews,,,,
1.05811E+18,1,,,@sprintcare Y'all just suck Period can't wait to get the hell out of Sprint You guys Still don't have it to where y… https://t.co/1vEMGIIO7V,@sprintcare Y'all just suck Period can't wait to get the hell out of Sprint You guys Still don't have it to where you can talk And Get on the internet If your a Bisness owner That Is a Must No reason why I have the Galaxy S9 Plus Edge and I have to Use That Stupid call Plus #fixit #Sprint,,,,
1.05811E+18,1,,,RT @SportKC: Does your family’s plans for Thanksgiving? Why not join us for the 29th Annual Thanksgiving Day 5K &amp; Family Stroll presented b…,,Does your family’s plans for Thanksgiving? Why not join us for the 29th Annual Thanksgiving Day 5K &amp; Family Stroll… https://t.co/6s4Of79PxY,,,
1.05811E+18,1,,,RT @SportKC: Does your family’s plans for Thanksgiving? Why not join us for the 29th Annual Thanksgiving Day 5K &amp; Family Stroll presented b…,,Does your family’s plans for Thanksgiving? Why not join us for the 29th Annual Thanksgiving Day 5K &amp; Family Stroll… https://t.co/6s4Of79PxY,,,
1.05811E+18,2,,,@sprint You SCREWED me over!  I had a 5 lines for $100 promotion then did a change of ownership and LOST my promoti… https://t.co/G1KBrSgOv6,@sprint You SCREWED me over!  I had a 5 lines for $100 promotion then did a change of ownership and LOST my promotion and am now paying $85 MORE every month!  Your Sprint rep did NOT WARN US.  FIX THIS!!,,,,
1.05811E+18,1,,,@laithelhaj93 @sprint @ATT I told you to switch a long time ago homie. AT&amp;T is where it’s at 👍🏼,,,,,
1.05811E+18,1,,,@cheddar @FindTap @sprint The people who wear hats like that are the ones who worry about these kinds of things.,,,,,
1.05811E+18,1,,,"No flex I’ve had @sprint for less than a week and the service is terrible. I think I’m on my way back to @ATT . 

B… https://t.co/VgBzL3lMbA","No flex I’ve had @sprint for less than a week and the service is terrible. I think I’m on my way back to @ATT . 

Bars always at 2 and to load anything it takes FOREVER. Don’t let me be in an emergency and need to use my gps 🤦🏽‍♂️",,,,
1.05811E+18,1,,,@sprintcare Sorry too much effort to stay with a company I’m glad to leave! I’ve finally got him to agree and I’m running with it!,,,,,
1.05811E+18,2,,,@sprint get your shit together. You’re overpriced and y’all still suck,,,,,
1.05811E+18,1,,,RT @cheddar: With @FindTap you may never have to buy bottled water again. Check out how this “software drink” company leverages connectivit…,,With @FindTap you may never have to buy bottled water again. Check out how this “software drink” company leverages… https://t.co/qml9Y16W5j,,,
1.05811E+18,1,,,RT @cheddar: With @FindTap you may never have to buy bottled water again. Check out how this “software drink” company leverages connectivit…,,With @FindTap you may never have to buy bottled water again. Check out how this “software drink” company leverages… https://t.co/qml9Y16W5j,,,
1.05811E+18,1,,,RT @cheddar: With @FindTap you may never have to buy bottled water again. Check out how this “software drink” company leverages connectivit…,,With @FindTap you may never have to buy bottled water again. Check out how this “software drink” company leverages… https://t.co/qml9Y16W5j,,,
